HosNum1,HosNum2,Distance
CB065,CB011,131.4464521
CB065,CB012,219.0161249
CB065,CB013,268.0672973
CB065,CB014,243.2179705
CB065,CB015,184.7651982
CB065,CB016,228.197763
CB065,CB017,279.4463766
CB065,CB018,239.5941349
CB065,CB019,305.5185401
CB065,CB020,233.7213211
CB065,CB021,237.0229108
CB065,CB022,145.9017503
CB065,CB023,126.9038834
CB065,CB024,116.3631645
CB065,CB025,117.4302025
CB065,CB026,141.5595262
CB065,CB027,129.5979079
CB065,CB028,88.48960169
CB065,CB029,148.4020191
CB065,CB030,168.1007713
CB065,CB031,151.8975205
CB065,CB032,126.6374725
CB065,CB033,194.0872173
CB065,CB034,186.6411656
CB065,CB035,117.8108073
CB065,CB036,174.3676493
CB065,CB037,128.5876955
CB065,CB038,106.1711885
CB065,CB039,108.1324363
CB065,CB040,230.4398178
CB065,CB041,201.1026489
CB065,CB042,58.40549579
CB065,CB043,45.93343384
CB065,CB044,226.4198651
CB065,CB045,172.4465898
CB065,CB046,124.0023153
CB065,CB047,106.2619076
CB065,CB048,180.3775518
CB065,CB049,70.7938182
CB065,CB050,37.6605937
CB065,CB051,57.43356082
CB065,CB052,28.05437832
CB065,CB053,44.10698866
CB065,CB054,50.35556333
CB065,CB055,91.0354754
CB065,CB056,36.36540696
CB065,CB057,80.88370961
CB065,CB058,115.5002583
CB065,CB059,33.07499934
CB065,CB060,72.90700239
CB065,CB061,81.47787851
CB065,CB062,48.45722185
CB065,CB063,52.76958447
CB065,CB064,107.0093345
CB065,CB065,0
CB065,CB066,43.78595883
CB065,CB067,127.2656414
CB065,CB068,196.9517144
CB065,CB069,233.8058059
CB065,CB070,182.0452172
CB065,CB071,257.9274072
CB065,CB072,253.3652988
CB065,CB073,264.5258572
CB065,CB074,242.9773043
CB065,CB075,161.7694238
CB065,CB076,184.5932137
CB065,CB077,271.8899294
CB065,CB078,185.2748237
CB065,CB079,228.5609911
CB065,CB080,244.2294237
CB065,CB081,279.8941927
CB065,CB082,324.3578606
CB065,CB083,416.2503113
CB065,CB084,219.7493743
CB065,CB085,178.5392059
CB065,CB086,135.45032
CB065,CB087,195.4458908
CB065,CB088,217.3202115
CB065,CB089,47.30153457
CB065,CB090,335.3476058
CB065,CB091,87.9268648
CB065,CB092,193.7967313
CB065,CB093,173.918589
CB065,CB094,163.6787816
CB065,CB095,394.78992
CB065,CB096,284.1632114
CB065,CB097,128.5522282
CB065,CB098,279.7965254
CB065,CB099,254.1137545
CB065,CB100,102.3333512
CB065,CB101,25.32777296
CB065,CB102,81.77860593
CB065,CB103,186.6669731
CB065,CB104,157.3509986
CB065,CB105,69.51793038
CB065,CB106,61.05549795
CB065,CB107,376.7899895
CB065,CB108,188.3777353
CB065,CB109,190.536872
CB065,CB110,88.18224497
CB065,CB111,145.5007637
CB065,CB112,293.3360506
CB065,CB113,114.1328114
CB065,CB114,27.19945908
CB065,CB115,214.6737113
CB065,CB116,130.9531477
CB065,CB117,161.0207034
CB065,CB118,129.6892778
CB065,CB119,59.77745704
CB065,CB120,168.2086056
CB065,CB121,328.4712492
CB066,CB001,258.5189539
CB066,CB002,295.627312
CB066,CB003,267.6429091
CB066,CB004,226.4396941
CB066,CB005,283.7337953
CB066,CB006,250.2869116
CB066,CB007,251.7371915
CB066,CB008,152.7326638
CB066,CB009,154.8059555
CB066,CB010,155.0822249
CB066,CB011,171.5110982
CB066,CB012,195.0070255
CB066,CB013,236.2040981
CB066,CB014,208.4265774
CB066,CB015,152.947824
CB066,CB016,200.3526887
CB066,CB017,249.7568448
CB066,CB018,212.4712014
CB066,CB019,268.6273351
CB066,CB020,193.039012
CB066,CB021,208.0801994
CB066,CB022,113.7577953
CB066,CB023,96.4675799
CB066,CB024,86.36633229
CB066,CB025,102.9129738
CB066,CB026,151.9110423
CB066,CB027,127.5964971
CB066,CB028,86.9055836
CB066,CB029,148.0112045
CB066,CB030,169.1525396
CB066,CB031,164.88021
CB066,CB032,144.883597
CB066,CB033,212.5981995
CB066,CB034,222.2044987
CB066,CB035,160.7391104
CB066,CB036,202.1294559
CB066,CB037,169.4614859
CB066,CB038,144.6378384
CB066,CB039,135.0718008
CB066,CB040,228.0831723
CB066,CB041,167.8671871
CB066,CB042,80.04370237
CB066,CB043,81.92100857
CB066,CB044,262.5601167
CB066,CB045,211.1426043
CB066,CB046,133.1282723
CB066,CB047,126.6845398
CB066,CB048,141.0888658
CB066,CB049,60.92908116
CB066,CB050,81.3832671
CB066,CB051,100.5388642
CB066,CB052,49.50619193
CB066,CB053,38.50357985
CB066,CB054,86.44612784
CB066,CB055,82.01821961
CB066,CB056,66.57101151
CB066,CB057,51.65505019
CB066,CB058,75.25694468
CB066,CB059,35.03047675
CB066,CB060,37.29135622
CB066,CB061,54.25272508
CB066,CB062,37.0905205
CB066,CB063,55.21922903
CB066,CB064,80.84736673
CB066,CB065,43.78595883
CB066,CB066,0
CB066,CB067,89.77713343
CB066,CB068,153.4238154
CB066,CB069,192.1850383
CB066,CB070,138.3275472
CB066,CB071,214.1546648
CB066,CB072,210.89855
CB066,CB073,220.8917709
CB066,CB074,199.6590204
CB066,CB075,118.537482
CB066,CB076,142.7542179
CB066,CB077,228.4946118
CB066,CB078,191.7851376
CB066,CB079,184.997624
CB066,CB080,200.4451176
CB066,CB081,236.1134991
CB066,CB082,281.4283312
CB066,CB083,374.6483713
CB066,CB084,177.3580092
CB066,CB085,135.5607714
CB066,CB086,129.9701722
CB066,CB087,171.1540977
CB066,CB088,173.5371887
CB066,CB089,83.76761036
CB066,CB090,325.2988229
CB066,CB091,77.64143877
CB066,CB092,225.3848662
CB066,CB093,206.9588805
CB066,CB094,141.8470218
CB066,CB095,353.1750096
CB066,CB096,240.5753096
CB066,CB097,88.43026983
CB066,CB098,236.9588767
CB066,CB099,215.0471814
CB066,CB100,62.05526058
CB066,CB101,41.34396325
CB066,CB102,90.21268972
CB066,CB103,178.9585344
CB066,CB104,114.7458255
CB066,CB105,113.1598151
CB066,CB106,34.17763662
CB066,CB107,342.480565
CB066,CB108,201.8945084
CB066,CB109,162.4814131
CB066,CB110,117.4488864
CB066,CB111,168.2944239
CB066,CB112,249.5879521
CB066,CB113,105.1699404
CB066,CB114,18.0138048
CB066,CB115,171.3266987
CB066,CB116,87.41109113
CB066,CB117,136.1444224
CB066,CB118,161.8555657
CB066,CB119,33.94183821
CB066,CB120,128.4039485
CB066,CB121,313.8751745
CB067,CB001,226.4289533
CB067,CB002,265.4037097
CB067,CB003,270.008582
CB067,CB004,221.8822769
CB067,CB005,277.9032826
CB067,CB006,237.313963
CB067,CB007,256.1949618
CB067,CB008,221.7534215
CB067,CB009,170.1283794
CB067,CB010,163.430215
CB067,CB011,258.6793076
CB067,CB012,227.9958657
CB067,CB013,244.5884345
CB067,CB014,210.0313742
CB067,CB015,172.5344548
CB067,CB016,223.6597343
CB067,CB017,263.3475251
CB067,CB018,236.2714143
CB067,CB019,256.7284443
CB067,CB020,169.9829589
CB067,CB021,227.6517537
CB067,CB022,141.8337558
CB067,CB023,134.5218071
CB067,CB024,129.1668699
CB067,CB025,166.6165687
CB067,CB026,233.7921313
CB067,CB027,201.2946261
CB067,CB028,166.1111283
CB067,CB029,221.3331238
CB067,CB030,242.3156813
CB067,CB031,247.9533951
CB067,CB032,231.461188
CB067,CB033,297.8271455
CB067,CB034,311.6908439
CB067,CB035,243.6748082
CB067,CB036,291.3077695
CB067,CB037,255.837092
CB067,CB038,232.8461997
CB067,CB039,224.4952901
CB067,CB040,294.0557725
CB067,CB041,180.4374128
CB067,CB042,169.4301757
CB067,CB043,170.591939
CB067,CB044,351.9533132
CB067,CB045,299.3662419
CB067,CB046,215.1934745
CB067,CB047,214.59167
CB067,CB048,135.3171208
CB067,CB049,139.3613608
CB067,CB050,160.9610561
CB067,CB051,175.6659173
CB067,CB052,115.1269945
CB067,CB053,125.3668644
CB067,CB054,150.4011875
CB067,CB055,156.0866575
CB067,CB056,156.0397371
CB067,CB057,112.5599656
CB067,CB058,91.64878923
CB067,CB059,98.74637777
CB067,CB060,54.44019845
CB067,CB061,50.92523295
CB067,CB062,121.9256376
CB067,CB063,96.09980281
CB067,CB064,41.10289908
CB067,CB065,127.2656414
CB067,CB066,89.77713343
CB067,CB067,0
CB067,CB068,88.89124685
CB067,CB069,110.0885339
CB067,CB070,92.51834486
CB067,CB071,155.3984772
CB067,CB072,132.2318647
CB067,CB073,152.9654103
CB067,CB074,128.0892335
CB067,CB075,56.16056111
CB067,CB076,63.87691025
CB067,CB077,178.3464444
CB067,CB078,268.83379
CB067,CB079,135.8170777
CB067,CB080,141.347884
CB067,CB081,175.2552012
CB067,CB082,233.9241498
CB067,CB083,334.1983972
CB067,CB084,144.0414565
CB067,CB085,104.4779562
CB067,CB086,106.9529133
CB067,CB087,206.5177869
CB067,CB088,115.242188
CB067,CB089,148.9415591
CB067,CB090,376.1072062
CB067,CB091,76.88970461
CB067,CB092,315.118416
CB067,CB093,296.7290085
CB067,CB094,186.7234651
CB067,CB095,313.3168854
CB067,CB096,186.2144331
CB067,CB097,97.68596444
CB067,CB098,193.0466633
CB067,CB099,198.1699824
CB067,CB100,29.46405226
CB067,CB101,131.0756088
CB067,CB102,174.9971769
CB067,CB103,241.346336
CB067,CB104,94.52447338
CB067,CB105,190.043349
CB067,CB106,67.22748439
CB067,CB107,336.0536558
CB067,CB108,284.1566078
CB067,CB109,190.4604835
CB067,CB110,207.2010561
CB067,CB111,256.2499217
CB067,CB112,183.5831586
CB067,CB113,174.9101219
CB067,CB114,106.8910242
CB067,CB115,127.8989359
CB067,CB116,68.01999096
CB067,CB117,176.0629519
CB067,CB118,251.6300574
CB067,CB119,109.8563395
CB067,CB120,123.3672517
CB067,CB121,357.2973779
CB068,CB001,144.3059809
CB068,CB002,182.6502308
CB068,CB003,209.1277126
CB068,CB004,160.1304079
CB068,CB005,209.9951225
CB068,CB006,167.1313311
CB068,CB007,198.3081433
CB068,CB008,234.1478792
CB068,CB009,137.4807409
CB068,CB010,125.8752864
CB068,CB011,322.6597191
CB068,CB012,200.3855251
CB068,CB013,191.3550824
CB068,CB014,155.3974184
CB068,CB015,143.4166177
CB068,CB016,187.2170939
CB068,CB017,212.7251124
CB068,CB018,198.4131124
CB068,CB019,185.8005209
CB068,CB020,100.2706068
CB068,CB021,186.9982512
CB068,CB022,131.8982521
CB068,CB023,137.2492182
CB068,CB024,138.6903739
CB068,CB025,183.0639316
CB068,CB026,262.982368
CB068,CB027,222.4124079
CB068,CB028,199.9763078
CB068,CB029,239.2366068
CB068,CB030,257.5872315
CB068,CB031,278.0981552
CB068,CB032,270.2128631
CB068,CB033,329.3732207
CB068,CB034,366.8929745
CB068,CB035,314.0791074
CB068,CB036,335.9432698
CB068,CB037,321.3696977
CB068,CB038,294.7852714
CB068,CB039,273.4723874
CB068,CB040,295.0562361
CB068,CB041,142.2546199
CB068,CB042,221.7702262
CB068,CB043,232.8227905
CB068,CB044,407.1574205
CB068,CB045,360.2276426
CB068,CB046,246.4923337
CB068,CB047,258.0924996
CB068,CB048,94.02736666
CB068,CB049,177.9896346
CB068,CB050,234.1295318
CB068,CB051,251.973967
CB068,CB052,193.3671197
CB068,CB053,177.1659889
CB068,CB054,231.2246489
CB068,CB055,185.993378
CB068,CB056,216.1493917
CB068,CB057,145.4575701
CB068,CB058,102.7270365
CB068,CB059,175.824081
CB068,CB060,129.7685525
CB068,CB061,135.6580524
CB068,CB062,171.864634
CB068,CB063,179.7712975
CB068,CB064,129.966658
CB068,CB065,196.9517144
CB068,CB066,153.4238154
CB068,CB067,88.89124685
CB068,CB068,0
CB068,CB069,54.82913239
CB068,CB070,31.138053
CB068,CB071,66.53602335
CB068,CB072,63.2630883
CB068,CB073,67.72365241
CB068,CB074,46.72003975
CB068,CB075,35.90996638
CB068,CB076,33.99485877
CB068,CB077,90.31886798
CB068,CB078,287.2318509
CB068,CB079,50.60656219
CB068,CB080,52.45859821
CB068,CB081,86.87104327
CB068,CB082,145.6510105
CB068,CB083,246.5577428
CB068,CB084,70.60492321
CB068,CB085,52.5298418
CB068,CB086,192.7328793
CB068,CB087,185.0350779
CB068,CB088,26.96980771
CB068,CB089,229.2485276
CB068,CB090,353.5948717
CB068,CB091,165.4920128
CB068,CB092,363.9906191
CB068,CB093,348.5355216
CB068,CB094,179.0818017
CB068,CB095,225.9952384
CB068,CB096,97.37518718
CB068,CB097,96.72489971
CB068,CB098,106.7022608
CB068,CB099,129.1902373
CB068,CB100,99.3016056
CB068,CB101,191.076353
CB068,CB102,215.554718
CB068,CB103,243.2371535
CB068,CB104,65.01417038
CB068,CB105,265.4496035
CB068,CB106,145.6533376
CB068,CB107,264.7429456
CB068,CB108,310.2611708
CB068,CB109,165.0241685
CB068,CB110,260.2759664
CB068,CB111,297.3220083
CB068,CB112,97.36856002
CB068,CB113,195.9458535
CB068,CB114,171.1541521
CB068,CB115,48.94101555
CB068,CB116,72.16626682
CB068,CB117,166.1098992
CB068,CB118,304.4651185
CB068,CB119,155.5590147
CB068,CB120,89.10721915
CB068,CB121,327.879562
CB069,CB001,172.0359809
CB069,CB002,207.0125589
CB069,CB003,252.534776
CB069,CB004,204.9005689
CB069,CB005,249.0204535
CB069,CB006,206.257551
CB069,CB007,243.564678
CB069,CB008,288.0271501
CB069,CB009,191.4275899
CB069,CB010,179.4415343
CB069,CB011,363.6907839
CB069,CB012,254.028152
CB069,CB013,238.8397934
CB069,CB014,203.5710371
CB069,CB015,197.6351511
CB069,CB016,239.6244757
CB069,CB017,260.6375022
CB069,CB018,250.3248414
CB069,CB019,223.4803325
CB069,CB020,144.3491215
CB069,CB021,238.5011042
CB069,CB022,186.5406691
CB069,CB023,190.9758903
CB069,CB024,191.5989276
CB069,CB025,235.8956087
CB069,CB026,314.6414586
CB069,CB027,275.0607106
CB069,CB028,249.8330677
CB069,CB029,292.5068165
CB069,CB030,311.3099157
CB069,CB031,329.7007934
CB069,CB032,319.8309577
CB069,CB033,381.0443853
CB069,CB034,412.0452152
CB069,CB035,351.5055047
CB069,CB036,384.4859287
CB069,CB037,361.5997862
CB069,CB038,336.6170516
CB069,CB039,320.1784075
CB069,CB040,349.8520456
CB069,CB041,195.304914
CB069,CB042,266.6762076
CB069,CB043,273.9158095
CB069,CB044,452.4915983
CB069,CB045,402.951063
CB069,CB046,297.5693897
CB069,CB047,306.3107647
CB069,CB048,148.0303562
CB069,CB049,226.1846221
CB069,CB050,269.3286984
CB069,CB051,285.0913737
CB069,CB052,224.6810669
CB069,CB053,221.3291088
CB069,CB054,260.4736683
CB069,CB055,236.4602674
CB069,CB056,257.9404907
CB069,CB057,194.0691937
CB069,CB058,153.8209081
CB069,CB059,207.8193569
CB069,CB060,161.789942
CB069,CB061,161.0125424
CB069,CB062,216.511329
CB069,CB063,206.1466894
CB069,CB064,146.5302596
CB069,CB065,233.8058059
CB069,CB066,192.1850383
CB069,CB067,110.0885339
CB069,CB068,54.82913239
CB069,CB069,0
CB069,CB070,85.9208657
CB069,CB071,79.02849913
CB069,CB072,24.58494437
CB069,CB073,60.33037399
CB069,CB074,37.51613358
CB069,CB075,77.64813564
CB069,CB076,49.44762801
CB069,CB077,108.9698951
CB069,CB078,340.7565178
CB069,CB079,86.56778287
CB069,CB080,70.5756898
CB069,CB081,89.17096766
CB069,CB082,156.9102709
CB069,CB083,256.358235
CB069,CB084,115.6623078
CB069,CB085,107.0496819
CB069,CB086,196.5846002
CB069,CB087,239.4493094
CB069,CB088,63.94027496
CB069,CB089,258.9778961
CB069,CB090,406.8173549
CB069,CB091,183.3969423
CB069,CB092,411.3895104
CB069,CB093,394.8500832
CB069,CB094,233.8830306
CB069,CB095,237.6755325
CB069,CB096,107.9975587
CB069,CB097,149.5300315
CB069,CB098,129.2842281
CB069,CB099,171.4116961
CB069,CB100,131.5214712
CB069,CB101,232.4510831
CB069,CB102,264.0096458
CB069,CB103,297.9205055
CB069,CB104,119.4846726
CB069,CB105,299.2963996
CB069,CB106,176.2409264
CB069,CB107,299.5254957
CB069,CB108,362.8068866
CB069,CB109,219.3037206
CB069,CB110,305.4295598
CB069,CB111,346.5802925
CB069,CB112,87.7737845
CB069,CB113,248.2668123
CB069,CB114,210.1865818
CB069,CB115,93.57993406
CB069,CB116,121.4723308
CB069,CB117,220.9226179
CB069,CB118,350.1148703
CB069,CB119,201.023236
CB069,CB120,143.8128056
CB069,CB121,380.0661404
CB070,CB001,133.9989346
CB070,CB002,172.9764089
CB070,CB003,185.6288101
CB070,CB004,136.4273718
CB070,CB005,189.5814622
CB070,CB006,147.575242
CB070,CB007,173.6161609
CB070,CB008,204.35765
CB070,CB009,106.758678
CB070,CB010,95.47204263
CB070,CB011,302.9695472
CB070,CB012,169.7580442
CB070,CB013,165.1128014
CB070,CB014,129.0865401
CB070,CB015,112.5068706
CB070,CB016,157.4305011
CB070,CB017,185.9808839
CB070,CB018,168.9304749
CB070,CB019,166.8258322
CB070,CB020,79.47673491
CB070,CB021,157.8518821
CB070,CB022,101.3223934
CB070,CB023,107.9629541
CB070,CB024,110.400695
CB070,CB025,154.532658
CB070,CB026,235.2348097
CB070,CB027,193.8917745
CB070,CB028,174.2179945
CB070,CB029,210.0570679
CB070,CB030,227.9214336
CB070,CB031,250.3513446
CB070,CB032,244.1950756
CB070,CB033,301.4377952
CB070,CB034,343.93719
CB070,CB035,297.0434539
CB070,CB036,310.5255362
CB070,CB037,302.2694641
CB070,CB038,274.7186203
CB070,CB039,249.8163878
CB070,CB040,264.1144951
CB070,CB041,112.1792502
CB070,CB042,200.0478066
CB070,CB043,213.9855443
CB070,CB044,383.9202737
CB070,CB045,339.0823425
CB070,CB046,219.3277259
CB070,CB047,233.3098563
CB070,CB048,63.41164553
CB070,CB049,154.0204899
CB070,CB050,219.691403
CB070,CB051,238.7282962
CB070,CB052,182.6736238
CB070,CB053,156.800942
CB070,CB054,221.0600822
CB070,CB055,159.7960844
CB070,CB056,197.0168131
CB070,CB057,121.6908137
CB070,CB058,77.40867206
CB070,CB059,165.1894388
CB070,CB060,121.3137305
CB070,CB061,131.7707706
CB070,CB062,151.1958097
CB070,CB063,173.017835
CB070,CB064,132.357022
CB070,CB065,182.0452172
CB070,CB066,138.3275472
CB070,CB067,92.51834486
CB070,CB068,31.138053
CB070,CB069,85.9208657
CB070,CB070,0
CB070,CB071,76.09578976
CB070,CB072,92.17835554
CB070,CB073,86.90276316
CB070,CB074,71.83963754
CB070,CB075,37.60300677
CB070,CB076,56.79971733
CB070,CB077,91.33183719
CB070,CB078,257.718227
CB070,CB079,47.29939645
CB070,CB080,62.77673081
CB070,CB081,98.15727022
CB070,CB082,146.0755761
CB070,CB083,244.1837154
CB070,CB084,51.83784449
CB070,CB085,21.65707153
CB070,CB086,199.465049
CB070,CB087,153.9935048
CB070,CB088,37.17723669
CB070,CB089,218.7926587
CB070,CB090,323.0859651
CB070,CB091,164.9642237
CB070,CB092,339.3596603
CB070,CB093,324.7857826
CB070,CB094,148.1502642
CB070,CB095,222.9847294
CB070,CB096,102.4993775
CB070,CB097,69.2697434
CB070,CB098,102.9290398
CB070,CB099,108.4953172
CB070,CB100,93.30310019
CB070,CB101,172.743118
CB070,CB102,190.9046771
CB070,CB103,212.494595
CB070,CB104,35.33287062
CB070,CB105,251.4873537
CB070,CB106,137.3630581
CB070,CB107,246.4120226
CB070,CB108,281.608988
CB070,CB109,134.059797
CB070,CB110,237.9549053
CB070,CB111,271.4798777
CB070,CB112,113.0927972
CB070,CB113,167.8670657
CB070,CB114,155.2301448
CB070,CB115,36.0713872
CB070,CB116,51.41937466
CB070,CB117,135.1501045
CB070,CB118,281.441452
CB070,CB119,134.5535688
CB070,CB120,57.97610229
CB070,CB121,297.9683422
CB071,CB001,93.51965019
CB071,CB002,127.9875057
CB071,CB003,182.048009
CB071,CB004,137.9359878
CB071,CB005,174.5134792
CB071,CB006,132.9138704
CB071,CB007,175.6709115
CB071,CB008,265.5832057
CB071,CB009,149.7844957
CB071,CB010,136.7517909
CB071,CB011,378.5467828
CB071,CB012,206.580892
CB071,CB013,174.5878864
CB071,CB014,142.3950779
CB071,CB015,157.3712249
CB071,CB016,187.4427785
CB071,CB017,196.363057
CB071,CB018,195.9401488
CB071,CB019,148.5221901
CB071,CB020,81.91289839
CB071,CB021,183.3830298
CB071,CB022,162.3754453
CB071,CB023,174.3360519
CB071,CB024,179.2487497
CB071,CB025,221.3846186
CB071,CB026,302.551329
CB071,CB027,259.8808987
CB071,CB028,245.8657454
CB071,CB029,273.6494956
CB071,CB030,289.2270958
CB071,CB031,317.4877801
CB071,CB032,314.7101011
CB071,CB033,367.5927443
CB071,CB034,417.527756
CB071,CB035,373.1260611
CB071,CB036,381.4775542
CB071,CB037,378.0268522
CB071,CB038,350.2060744
CB071,CB039,323.1468636
CB071,CB040,315.1871802
CB071,CB041,148.6024451
CB071,CB042,275.0097959
CB071,CB043,289.9096741
CB071,CB044,457.1505518
CB071,CB045,413.955318
CB071,CB046,288.0985355
CB071,CB047,305.5745223
CB071,CB048,112.1604109
CB071,CB049,227.8073829
CB071,CB050,295.5352171
CB071,CB051,314.3092402
CB071,CB052,257.1838997
CB071,CB053,232.4950407
CB071,CB054,295.4174737
CB071,CB055,231.0570923
CB071,CB056,272.9097387
CB071,CB057,196.0252772
CB071,CB058,151.4737181
CB071,CB059,239.6141669
CB071,CB060,194.3634674
CB071,CB061,201.7257022
CB071,CB062,226.8203585
CB071,CB063,245.249634
CB071,CB064,196.441146
CB071,CB065,257.9274072
CB071,CB066,214.1546648
CB071,CB067,155.3984772
CB071,CB068,66.53602335
CB071,CB069,79.02849913
CB071,CB070,76.09578976
CB071,CB071,0
CB071,CB072,63.01139167
CB071,CB073,26.55233508
CB071,CB074,41.52304061
CB071,CB075,101.4518185
CB071,CB076,95.94495134
CB071,CB077,29.94869542
CB071,CB078,319.1875972
CB071,CB079,33.72740645
CB071,CB080,14.17426664
CB071,CB081,22.07552017
CB071,CB082,81.25785113
CB071,CB083,182.5027535
CB071,CB084,61.78358285
CB071,CB085,85.25116363
CB071,CB086,257.9073492
CB071,CB087,198.0937265
CB071,CB088,41.34018164
CB071,CB089,293.2844845
CB071,CB090,353.4017215
CB071,CB091,232.0219529
CB071,CB092,411.2242944
CB071,CB093,397.6945231
CB071,CB094,203.0551332
CB071,CB095,162.6192511
CB071,CB096,31.60977731
CB071,CB097,141.4227182
CB071,CB098,50.40278589
CB071,CB099,103.2079961
CB071,CB100,164.5387884
CB071,CB101,248.7884502
CB071,CB102,263.6738318
CB071,CB103,267.2434724
CB071,CB104,106.6110357
CB071,CB105,327.2649048
CB071,CB106,210.4156916
CB071,CB107,222.0348996
CB071,CB108,345.9172249
CB071,CB109,177.933607
CB071,CB110,312.3952331
CB071,CB111,342.0480423
CB071,CB112,39.15223233
CB071,CB113,235.5247996
CB071,CB114,231.2273985
CB071,CB115,49.70413345
CB071,CB116,127.5145282
CB071,CB117,190.3469524
CB071,CB118,355.181634
CB071,CB119,210.1509473
CB071,CB120,115.2969105
CB071,CB121,323.1488499
CB072,CB001,156.301693
CB072,CB002,189.3829794
CB072,CB003,243.0371762
CB072,CB004,196.9291721
CB072,CB005,237.0474262
CB072,CB006,194.9361583
CB072,CB007,235.3836746
CB072,CB008,296.5351469
CB072,CB009,192.8492161
CB072,CB010,180.2930042
CB072,CB011,382.0258961
CB072,CB012,254.2590706
CB072,CB013,232.3489197
CB072,CB014,198.1081738
CB072,CB015,199.6134958
CB072,CB016,238.0138334
CB072,CB017,254.2610194
CB072,CB018,247.9779892
CB072,CB019,211.1423345
CB072,CB020,137.4422123
CB072,CB021,235.7746451
CB072,CB022,193.2873081
CB072,CB023,199.9775811
CB072,CB024,201.8091904
CB072,CB025,246.1516656
CB072,CB026,326.2356843
CB072,CB027,285.5215552
CB072,CB028,263.0516336
CB072,CB029,302.0781551
CB072,CB030,320.0899252
CB072,CB031,341.3529085
CB072,CB032,333.2854926
CB072,CB033,392.6172813
CB072,CB034,428.4787991
CB072,CB035,371.173569
CB072,CB036,398.7869524
CB072,CB037,380.2562603
CB072,CB038,354.5736254
CB072,CB039,335.6358525
CB072,CB040,355.0252509
CB072,CB041,195.0986725
CB072,CB042,283.0526439
CB072,CB043,292.0591557
CB072,CB044,468.8540242
CB072,CB045,420.5926971
CB072,CB046,309.7489961
CB072,CB047,320.7853397
CB072,CB048,150.2421975
CB072,CB049,240.5673091
CB072,CB050,289.5269869
CB072,CB051,305.9292295
CB072,CB052,245.7832017
CB072,CB053,237.9554112
CB072,CB054,282.1994124
CB072,CB055,249.168306
CB072,CB056,275.7511661
CB072,CB057,208.1051328
CB072,CB058,165.9105433
CB072,CB059,228.6676656
CB072,CB060,182.3137288
CB072,CB061,183.0389648
CB072,CB062,232.8847041
CB072,CB063,228.2668428
CB072,CB064,169.8634936
CB072,CB065,253.3652988
CB072,CB066,210.89855
CB072,CB067,132.2318647
CB072,CB068,63.2630883
CB072,CB069,24.58494437
CB072,CB070,92.17835554
CB072,CB071,63.01139167
CB072,CB072,0
CB072,CB073,39.86419911
CB072,CB074,24.97453132
CB072,CB075,93.30970879
CB072,CB076,69.26195532
CB072,CB077,92.38050509
CB072,CB078,349.8625799
CB072,CB079,79.4144771
CB072,CB080,58.28948664
CB072,CB081,68.64772897
CB072,CB082,136.2329508
CB072,CB083,234.2572083
CB072,CB084,110.7124302
CB072,CB085,111.5338243
CB072,CB086,221.1236623
CB072,CB087,241.6262357
CB072,CB088,61.68370702
CB072,CB089,280.5892866
CB072,CB090,405.5897156
CB072,CB091,206.7921813
CB072,CB092,426.4876988
CB072,CB093,410.6103243
CB072,CB094,239.3594019
CB072,CB095,216.102595
CB072,CB096,88.78480703
CB072,CB097,159.9321558
CB072,CB098,113.0224664
CB072,CB099,162.5489232
CB072,CB100,151.6420478
CB072,CB101,250.3555567
CB072,CB102,278.2763578
CB072,CB103,304.0367767
CB072,CB104,127.3600633
CB072,CB105,319.9679569
CB072,CB106,197.2448386
CB072,CB107,285.0159791
CB072,CB108,373.3528015
CB072,CB109,221.2376868
CB072,CB110,321.7452894
CB072,CB111,360.3296558
CB072,CB112,64.44910996
CB072,CB113,259.1451569
CB072,CB114,228.8986579
CB072,CB115,90.07593242
CB072,CB116,134.7345665
CB072,CB117,226.3108772
CB072,CB118,366.217134
CB072,CB119,216.925867
CB072,CB120,148.1307341
CB072,CB121,377.3471061
CB073,CB001,117.4404105
CB073,CB002,149.6585495
CB073,CB003,208.4791021
CB073,CB004,164.474277
CB073,CB005,200.3305125
CB073,CB006,159.1024402
CB073,CB007,202.2192508
CB073,CB008,285.394976
CB073,CB009,172.784748
CB073,CB010,159.7891878
CB073,CB011,388.9120551
CB073,CB012,231.1697403
CB073,CB013,201.0638771
CB073,CB014,168.5678957
CB073,CB015,180.1763454
CB073,CB016,212.6836272
CB073,CB017,222.8610426
CB073,CB018,221.5286369
CB073,CB019,174.2941682
CB073,CB020,107.8173681
CB073,CB021,209.0177999
CB073,CB022,181.466581
CB073,CB023,191.6852634
CB073,CB024,195.5335667
CB073,CB025,238.8388866
CB073,CB026,320.0551982
CB073,CB027,277.8712177
CB073,CB028,260.76024
CB073,CB029,292.6551178
CB073,CB030,309.1020358
CB073,CB031,335.1099828
CB073,CB032,330.462211
CB073,CB033,385.7636939
CB073,CB034,430.8318714
CB073,CB035,381.3467966
CB073,CB036,396.999285
CB073,CB037,387.9062447
CB073,CB038,360.8145226
CB073,CB039,336.7164644
CB073,CB040,337.9141913
CB073,CB041,172.6130386
CB073,CB042,286.669094
CB073,CB043,299.3793313
CB073,CB044,470.8229341
CB073,CB045,425.6337345
CB073,CB046,304.8304287
CB073,CB047,320.0706539
CB073,CB048,133.0704983
CB073,CB049,240.9231275
