ID1,Affinal_ID,Affinal_r
6002546,6002548,"[0.5,1)     "
6002547,6002546,"[0.5,1)     "
6002547,6003101,"[0.5,1)     "
6002549,6002547,"[0.5,1)     "
6002549,6002548,"[0.5,1)     "
6002550,6002266,"[0.5,1)     "
6002550,6002267,"[0.5,1)     "
6002550,6002269,"[0.5,1)     "
6002552,6002550,"[0.5,1)     "
6002552,6002551,"[0.5,1)     "
6002553,6002550,"[0.5,1)     "
6002553,6002551,"[0.5,1)     "
6002554,6002550,"[0.5,1)     "
6002554,6002551,"[0.5,1)     "
6002555,6002468,"[0.5,1)     "
6002555,6002522,"[0.5,1)     "
6002555,6002530,"[0.5,1)     "
6002555,6002469,"[0.5,1)     "
6002555,6003048,"[0.5,1)     "
6002557,6002555,"[0.5,1)     "
6002557,6002556,"[0.5,1)     "
6002558,6002555,"[0.5,1)     "
6002558,6002556,"[0.5,1)     "
6002700,6002267,"[0.5,1)     "
6002700,6002992,"[0.5,1)     "
6002700,6002474,"[0.5,1)     "
6002701,6002267,"[0.5,1)     "
6002701,6002992,"[0.5,1)     "
6002701,6002474,"[0.5,1)     "
6002702,6002001,"[0.5,1)     "
6002703,6002001,"[0.5,1)     "
6002704,6002014,"[0.5,1)     "
6002705,6002014,"[0.5,1)     "
6002706,6002007,"[0.5,1)     "
6002706,6002220,"[0.5,1)     "
6002706,6002438,"[0.5,1)     "
6002707,6002006,"[0.5,1)     "
6002708,6002006,"[0.5,1)     "
6002709,6002005,"[0.5,1)     "
6002710,6002005,"[0.5,1)     "
6002711,6002426,"[0.5,1)     "
6002711,6002481,"[0.5,1)     "
6002711,6002018,"[0.5,1)     "
6002711,6002155,"[0.5,1)     "
6002711,6002491,"[0.5,1)     "
6002712,6002426,"[0.5,1)     "
6002712,6002481,"[0.5,1)     "
6002712,6002018,"[0.5,1)     "
6002712,6002155,"[0.5,1)     "
6002712,6002491,"[0.5,1)     "
6002713,6002017,"[0.5,1)     "
6002713,6002918,"[0.5,1)     "
6002714,6002017,"[0.5,1)     "
6002714,6002918,"[0.5,1)     "
6002715,6002059,"[0.5,1)     "
6002715,6002023,"[0.5,1)     "
6002715,6002258,"[0.5,1)     "
6002716,6002059,"[0.5,1)     "
6002716,6002023,"[0.5,1)     "
6002716,6002258,"[0.5,1)     "
6002717,6002022,"[0.5,1)     "
6002718,6002022,"[0.5,1)     "
6002719,6002027,"[0.5,1)     "
6002720,6002027,"[0.5,1)     "
6002721,6002026,"[0.5,1)     "
6002721,6002792,"[0.5,1)     "
6002722,6002026,"[0.5,1)     "
6002722,6002792,"[0.5,1)     "
6002723,6002030,"[0.5,1)     "
6002723,6002147,"[0.5,1)     "
6002723,6002202,"[0.5,1)     "
6002723,6002410,"[0.5,1)     "
6002724,6002029,"[0.5,1)     "
6002725,6002029,"[0.5,1)     "
6002726,6002077,"[0.5,1)     "
6002727,6002077,"[0.5,1)     "
6002728,6002032,"[0.5,1)     "
6002729,6002032,"[0.5,1)     "
6002734,6002733,"[0.5,1)     "
6002734,6002104,"[0.5,1)     "
6002734,6002114,"[0.5,1)     "
6002735,6002733,"[0.5,1)     "
6002735,6002104,"[0.5,1)     "
6002735,6002114,"[0.5,1)     "
6002738,6002162,"[0.5,1)     "
6002738,6002739,"[0.5,1)     "
6002742,6002081,"[0.5,1)     "
6002743,6002273,"[0.5,1)     "
6002743,6002053,"[0.5,1)     "
6002743,6002812,"[0.5,1)     "
6002744,6002052,"[0.5,1)     "
6002745,6002052,"[0.5,1)     "
6002746,6002056,"[0.5,1)     "
6002747,6002056,"[0.5,1)     "
6002748,6002121,"[0.5,1)     "
6002748,6002187,"[0.5,1)     "
6002748,6002060,"[0.5,1)     "
6002749,6002061,"[0.5,1)     "
6002750,6002061,"[0.5,1)     "
6002751,6002063,"[0.5,1)     "
6002752,6002063,"[0.5,1)     "
6002753,6002070,"[0.5,1)     "
6002754,6002070,"[0.5,1)     "
6002755,6002757,"[0.5,1)     "
6002756,6002757,"[0.5,1)     "
6002757,6002068,"[0.5,1)     "
6002758,6002072,"[0.5,1)     "
6002759,6002072,"[0.5,1)     "
6002761,6002078,"[0.5,1)     "
6002762,6002078,"[0.5,1)     "
6002763,6002033,"[0.5,1)     "
6002764,6002033,"[0.5,1)     "
6002765,6002082,"[0.5,1)     "
6002766,6002082,"[0.5,1)     "
6002767,6002085,"[0.5,1)     "
6002768,6002085,"[0.5,1)     "
6002769,6002084,"[0.5,1)     "
6002770,6002084,"[0.5,1)     "
6002771,6002086,"[0.5,1)     "
6002772,6002086,"[0.5,1)     "
6002773,6002093,"[0.5,1)     "
6002774,6002093,"[0.5,1)     "
6002775,6002092,"[0.5,1)     "
6002775,6002413,"[0.5,1)     "
6002775,6002417,"[0.5,1)     "
6002776,6002777,"[0.5,1)     "
6002778,6002100,"[0.5,1)     "
6002779,6002099,"[0.5,1)     "
6002780,6002099,"[0.5,1)     "
6002781,6002103,"[0.5,1)     "
6002782,6002103,"[0.5,1)     "
6002783,6002105,"[0.5,1)     "
6002784,6002105,"[0.5,1)     "
6002785,6002787,"[0.5,1)     "
6002785,6002839,"[0.5,1)     "
6002785,6002284,"[0.5,1)     "
6002786,6002787,"[0.5,1)     "
6002786,6002839,"[0.5,1)     "
6002786,6002284,"[0.5,1)     "
6002787,6002437,"[0.5,1)     "
6002787,6002110,"[0.5,1)     "
6002788,6002109,"[0.5,1)     "
6002789,6002109,"[0.5,1)     "
6002790,6002113,"[0.5,1)     "
6002791,6002113,"[0.5,1)     "
6002792,6002118,"[0.5,1)     "
6002792,6002185,"[0.5,1)     "
6002793,6002117,"[0.5,1)     "
6002793,6002122,"[0.5,1)     "
6002794,6002117,"[0.5,1)     "
6002794,6002122,"[0.5,1)     "
6002795,6002797,"[0.5,1)     "
6002796,6002797,"[0.5,1)     "
6002797,6002364,"[0.5,1)     "
6002797,6002127,"[0.5,1)     "
6002798,6002126,"[0.5,1)     "
6002799,6002126,"[0.5,1)     "
6002800,6002130,"[0.5,1)     "
6002800,6002324,"[0.5,1)     "
6002800,6003001,"[0.5,1)     "
6002801,6002130,"[0.5,1)     "
6002801,6002324,"[0.5,1)     "
6002801,6003001,"[0.5,1)     "
6002802,6002131,"[0.5,1)     "
6002803,6002131,"[0.5,1)     "
6002804,6002135,"[0.5,1)     "
6002805,6002135,"[0.5,1)     "
6002806,6002134,"[0.5,1)     "
6002807,6002134,"[0.5,1)     "
6002808,6002136,"[0.5,1)     "
6002809,6002136,"[0.5,1)     "
6002810,6002743,"[0.5,1)     "
6002811,6002743,"[0.5,1)     "
6002813,6002723,"[0.5,1)     "
6002813,6002207,"[0.5,1)     "
6002814,6002723,"[0.5,1)     "
6002814,6002207,"[0.5,1)     "
6002815,6002146,"[0.5,1)     "
6002816,6002146,"[0.5,1)     "
6002817,6002219,"[0.5,1)     "
6002817,6002489,"[0.5,1)     "
6002817,6002151,"[0.5,1)     "
6002818,6002150,"[0.5,1)     "
6002819,6002150,"[0.5,1)     "
6002820,6002712,"[0.5,1)     "
6002821,6002712,"[0.5,1)     "
6002822,6002153,"[0.5,1)     "
6002823,6002153,"[0.5,1)     "
6002824,6002164,"[0.5,1)     "
6002825,6002164,"[0.5,1)     "
6002826,6002738,"[0.5,1)     "
6002827,6002738,"[0.5,1)     "
6002828,6002167,"[0.5,1)     "
6002829,6002167,"[0.5,1)     "
6002830,6002166,"[0.5,1)     "
6002830,6002309,"[0.5,1)     "
6002830,6002348,"[0.5,1)     "
6002830,6002352,"[0.5,1)     "
6002831,6002172,"[0.5,1)     "
6002831,6002322,"[0.5,1)     "
6002832,6002171,"[0.5,1)     "
6002833,6002171,"[0.5,1)     "
6002834,6002177,"[0.5,1)     "
6002835,6002177,"[0.5,1)     "
6002836,6002929,"[0.5,1)     "
6002837,6002929,"[0.5,1)     "
6002838,6002175,"[0.5,1)     "
6002839,6002502,"[0.5,1)     "
6002839,6002840,"[0.5,1)     "
6002839,6002274,"[0.5,1)     "
6002839,6002966,"[0.5,1)     "
6002840,6002841,"[0.5,1)     "
6002842,6002184,"[0.5,1)     "
6002843,6002184,"[0.5,1)     "
6002844,6002748,"[0.5,1)     "
6002844,6002817,"[0.5,1)     "
6002845,6002748,"[0.5,1)     "
6002845,6002817,"[0.5,1)     "
6002846,6002189,"[0.5,1)     "
6002847,6002189,"[0.5,1)     "
6002848,6002192,"[0.5,1)     "
6002849,6002192,"[0.5,1)     "
6002850,6002191,"[0.5,1)     "
6002851,6002191,"[0.5,1)     "
6002852,6002195,"[0.5,1)     "
6002852,6002541,"[0.5,1)     "
6002853,6002852,"[0.5,1)     "
6002854,6002852,"[0.5,1)     "
6002855,6002193,"[0.5,1)     "
6002856,6002193,"[0.5,1)     "
6002857,6002201,"[0.5,1)     "
6002858,6002201,"[0.5,1)     "
6002859,6002208,"[0.5,1)     "
6002860,6002208,"[0.5,1)     "
6002861,6002206,"[0.5,1)     "
6002862,6002206,"[0.5,1)     "
6002863,6002209,"[0.5,1)     "
6002863,6002409,"[0.5,1)     "
6002863,6002231,"[0.5,1)     "
6002863,6002479,"[0.5,1)     "
6002864,6002209,"[0.5,1)     "
6002864,6002409,"[0.5,1)     "
6002864,6002231,"[0.5,1)     "
6002864,6002479,"[0.5,1)     "
6002865,6002867,"[0.5,1)     "
6002866,6002867,"[0.5,1)     "
6002867,6002215,"[0.5,1)     "
6002868,6002213,"[0.5,1)     "
6002869,6002213,"[0.5,1)     "
6002870,6002358,"[0.5,1)     "
6002870,6002706,"[0.5,1)     "
6002871,6002358,"[0.5,1)     "
6002871,6002706,"[0.5,1)     "
6002872,6002725,"[0.5,1)     "
6002873,6002725,"[0.5,1)     "
6002877,6002225,"[0.5,1)     "
6002878,6002225,"[0.5,1)     "
6002879,6002226,"[0.5,1)     "
6002882,6002229,"[0.5,1)     "
6002883,6002229,"[0.5,1)     "
6002884,6002230,"[0.5,1)     "
6002885,6002230,"[0.5,1)     "
6002886,6002237,"[0.5,1)     "
6002886,6002397,"[0.5,1)     "
6002887,6002237,"[0.5,1)     "
6002887,6002397,"[0.5,1)     "
6002888,6002238,"[0.5,1)     "
6002889,6002238,"[0.5,1)     "
6002890,6002242,"[0.5,1)     "
6002890,6002359,"[0.5,1)     "
6002891,6002242,"[0.5,1)     "
6002891,6002359,"[0.5,1)     "
6002892,6002241,"[0.5,1)     "
6002892,6002975,"[0.5,1)     "
6002892,6003034,"[0.5,1)     "
6002893,6002241,"[0.5,1)     "
6002893,6002975,"[0.5,1)     "
6002893,6003034,"[0.5,1)     "
6002894,6002243,"[0.5,1)     "
6002896,6002246,"[0.5,1)     "
6002897,6002246,"[0.5,1)     "
6002898,6002245,"[0.5,1)     "
6002899,6002245,"[0.5,1)     "
6002901,6002252,"[0.5,1)     "
6002901,6002229,"[0.5,1)     "
6002902,6002252,"[0.5,1)     "
6002902,6002229,"[0.5,1)     "
6002903,6002253,"[0.5,1)     "
6002904,6002253,"[0.5,1)     "
6002905,6002254,"[0.5,1)     "
6002906,6002254,"[0.5,1)     "
6002907,6002257,"[0.5,1)     "
6002908,6002257,"[0.5,1)     "
6002909,6002262,"[0.5,1)     "
6002909,6002487,"[0.5,1)     "
6002912,6002486,"[0.5,1)     "
6002912,6002264,"[0.5,1)     "
6002913,6002486,"[0.5,1)     "
6002913,6002264,"[0.5,1)     "
6002914,6002266,"[0.5,1)     "
6002915,6002266,"[0.5,1)     "
6002916,6002268,"[0.5,1)     "
6002917,6002268,"[0.5,1)     "
6002918,6002279,"[0.5,1)     "
6002919,6002277,"[0.5,1)     "
6002920,6002277,"[0.5,1)     "
6002921,6002282,"[0.5,1)     "
6002922,6002282,"[0.5,1)     "
6002923,6002287,"[0.5,1)     "
6002924,6002287,"[0.5,1)     "
6002925,6002291,"[0.5,1)     "
6002926,6002291,"[0.5,1)     "
6002927,6002290,"[0.5,1)     "
6002928,6002290,"[0.5,1)     "
6002929,6002393,"[0.5,1)     "
6002930,6002298,"[0.5,1)     "
6002930,6003041,"[0.5,1)     "
6002930,6002463,"[0.5,1)     "
6002931,6002298,"[0.5,1)     "
6002931,6003041,"[0.5,1)     "
6002931,6002463,"[0.5,1)     "
6002934,6002296,"[0.5,1)     "
6002935,6002296,"[0.5,1)     "
6002936,6002302,"[0.5,1)     "
6002937,6002302,"[0.5,1)     "
6002938,6002301,"[0.5,1)     "
6002939,6002301,"[0.5,1)     "
6002940,6002303,"[0.5,1)     "
6002941,6002303,"[0.5,1)     "
6002941,6003072,"[0.5,1)     "
6002942,6002308,"[0.5,1)     "
6002942,6002369,"[0.5,1)     "
6002943,6002308,"[0.5,1)     "
6002943,6002369,"[0.5,1)     "
6002944,6002313,"[0.5,1)     "
6002945,6002313,"[0.5,1)     "
6002946,6002331,"[0.5,1)     "
6002946,6002948,"[0.5,1)     "
6002946,6002337,"[0.5,1)     "
6002946,6003072,"[0.5,1)     "
6002947,6002331,"[0.5,1)     "
6002947,6002948,"[0.5,1)     "
6002947,6002337,"[0.5,1)     "
6002948,6002317,"[0.5,1)     "
6002948,6002365,"[0.5,1)     "
6002948,6003101,"[0.5,1)     "
6002949,6002316,"[0.5,1)     "
6002950,6002316,"[0.5,1)     "
6002951,6002336,"[0.5,1)     "
6002951,6002831,"[0.5,1)     "
6002951,6002531,"[0.5,1)     "
6002952,6002336,"[0.5,1)     "
6002952,6002831,"[0.5,1)     "
6002952,6002531,"[0.5,1)     "
6002953,6002321,"[0.5,1)     "
6002954,6002321,"[0.5,1)     "
6002955,6002325,"[0.5,1)     "
6002956,6002325,"[0.5,1)     "
6002957,6002959,"[0.5,1)     "
6002958,6002959,"[0.5,1)     "
6002960,6002332,"[0.5,1)     "
6002961,6002332,"[0.5,1)     "
6002962,6002338,"[0.5,1)     "
6002963,6002338,"[0.5,1)     "
6002966,6002343,"[0.5,1)     "
6002966,6002370,"[0.5,1)     "
6002967,6002342,"[0.5,1)     "
6002968,6002342,"[0.5,1)     "
6002969,6002830,"[0.5,1)     "
6002970,6002830,"[0.5,1)     "
6002971,6002346,"[0.5,1)     "
6002972,6002346,"[0.5,1)     "
6002973,6002351,"[0.5,1)     "
6002974,6002351,"[0.5,1)     "
6002975,6002357,"[0.5,1)     "
6002976,6002356,"[0.5,1)     "
6002977,6002356,"[0.5,1)     "
6002978,6002360,"[0.5,1)     "
6002979,6002360,"[0.5,1)     "
6002980,6002374,"[0.5,1)     "
6002981,6002374,"[0.5,1)     "
6002982,6002379,"[0.5,1)     "
6002983,6002982,"[0.5,1)     "
6002984,6002982,"[0.5,1)     "
6002985,6003022,"[0.5,1)     "
6002986,6003022,"[0.5,1)     "
6002988,6002987,"[0.5,1)     "
6002989,6002987,"[0.5,1)     "
6002990,6002389,"[0.5,1)     "
6002991,6002389,"[0.5,1)     "
6002992,6002387,"[0.5,1)     "
6002993,6002392,"[0.5,1)     "
6002994,6002392,"[0.5,1)     "
6002995,6002396,"[0.5,1)     "
6002996,6002396,"[0.5,1)     "
6002997,6002401,"[0.5,1)     "
6002998,6002401,"[0.5,1)     "
6002999,6002400,"[0.5,1)     "
6003000,6002400,"[0.5,1)     "
6003001,6002406,"[0.5,1)     "
6003002,6002405,"[0.5,1)     "
6003003,6002405,"[0.5,1)     "
6003004,6002775,"[0.5,1)     "
6003005,6002775,"[0.5,1)     "
6003006,6002412,"[0.5,1)     "
6003007,6002412,"[0.5,1)     "
6003008,6002416,"[0.5,1)     "
6003009,6002416,"[0.5,1)     "
6003010,6002421,"[0.5,1)     "
6003010,6002444,"[0.5,1)     "
6003010,6002433,"[0.5,1)     "
6003011,6002421,"[0.5,1)     "
6003011,6002444,"[0.5,1)     "
6003011,6002433,"[0.5,1)     "
6003012,6002422,"[0.5,1)     "
6003013,6002422,"[0.5,1)     "
6003014,6002427,"[0.5,1)     "
6003015,6002427,"[0.5,1)     "
6003016,6002431,"[0.5,1)     "
6003017,6002431,"[0.5,1)     "
6003018,6002430,"[0.5,1)     "
6003019,6002430,"[0.5,1)     "
6003020,6002432,"[0.5,1)     "
6003021,6002432,"[0.5,1)     "
6003022,6003033,"[0.5,1)     "
6003035,6002448,"[0.5,1)     "
6003036,6002448,"[0.5,1)     "
6003042,6002457,"[0.5,1)     "
6003043,6002455,"[0.5,1)     "
6003044,6002455,"[0.5,1)     "
6003045,6002931,"[0.5,1)     "
6003046,6002931,"[0.5,1)     "
6003048,6002522,"[0.5,1)     "
6003048,6002530,"[0.5,1)     "
6003048,6002469,"[0.5,1)     "
6003048,6002556,"[0.5,1)     "
6003049,6003048,"[0.5,1)     "
6003050,6003048,"[0.5,1)     "
6003051,6002467,"[0.5,1)     "
6003052,6002467,"[0.5,1)     "
6003053,6002473,"[0.5,1)     "
6003054,6002473,"[0.5,1)     "
6003055,6002475,"[0.5,1)     "
6003056,6002475,"[0.5,1)     "
6003057,6002483,"[0.5,1)     "
6003058,6002483,"[0.5,1)     "
6003059,6002492,"[0.5,1)     "
6003060,6002492,"[0.5,1)     "
6003061,6002482,"[0.5,1)     "
6003062,6002482,"[0.5,1)     "
6003063,6002497,"[0.5,1)     "
6003064,6002497,"[0.5,1)     "
6003065,6002499,"[0.5,1)     "
6003066,6003065,"[0.5,1)     "
6003067,6003065,"[0.5,1)     "
6003068,6002506,"[0.5,1)     "
6003069,6002506,"[0.5,1)     "
6003070,6002505,"[0.5,1)     "
6003071,6002505,"[0.5,1)     "
6003072,6002511,"[0.5,1)     "
6003073,6002509,"[0.5,1)     "
6003074,6002509,"[0.5,1)     "
6003074,6002514,"[0.5,1)     "
6003074,6002521,"[0.5,1)     "
6003075,6002514,"[0.5,1)     "
6003075,6002521,"[0.5,1)     "
6003077,6002513,"[0.5,1)     "
6003078,6002513,"[0.5,1)     "
6003079,6002516,"[0.5,1)     "
6003080,6002516,"[0.5,1)     "
6003081,6002520,"[0.5,1)     "
6003082,6002520,"[0.5,1)     "
6003083,6002524,"[0.5,1)     "
6003084,6002524,"[0.5,1)     "
6003085,6002528,"[0.5,1)     "
6003086,6002528,"[0.5,1)     "
6003087,6002527,"[0.5,1)     "
6003088,6002527,"[0.5,1)     "
6003088,6002535,"[0.5,1)     "
6003089,6002535,"[0.5,1)     "
6003091,6002534,"[0.5,1)     "
6003092,6002534,"[0.5,1)     "
6003093,6002536,"[0.5,1)     "
6003094,6002536,"[0.5,1)     "
6003095,6002540,"[0.5,1)     "
6003096,6002540,"[0.5,1)     "
6003097,6002542,"[0.5,1)     "
6003098,6002542,"[0.5,1)     "
6003099,6002547,"[0.5,1)     "
6003100,6002547,"[0.5,1)     "
6003101,6002548,"[0.5,1)     "
6003102,6002550,"[0.5,1)     "
6003103,6002550,"[0.5,1)     "
6003104,6002156,"[0.5,1)     "
6003105,6002156,"[0.5,1)     "
6003105,6002555,"[0.5,1)     "
6003106,6002555,"[0.5,1)     "
6002002,6002003,"[0.5,1)     "
6002002,6002004,"[0.5,1)     "
6002002,6002702,"[0.5,1)     "
6002002,6002703,"[0.5,1)     "
6002009,6002010,"[0.5,1)     "
6002009,6002011,"[0.5,1)     "
6002009,6002012,"[0.5,1)     "
6002009,6002709,"[0.5,1)     "
6002009,6002710,"[0.5,1)     "
6002007,6002005,"[0.5,1)     "
6002007,6002008,"[0.5,1)     "
6002007,6002707,"[0.5,1)     "
6002007,6002708,"[0.5,1)     "
6002014,6002015,"[0.5,1)     "
6002014,6002016,"[0.5,1)     "
6002014,6002032,"[0.5,1)     "
6002014,6002033,"[0.5,1)     "
6002014,6002077,"[0.5,1)     "
6002014,6002078,"[0.5,1)     "
6002018,6002019,"[0.5,1)     "
6002018,6002020,"[0.5,1)     "
6002018,6002021,"[0.5,1)     "
6002018,6002278,"[0.5,1)     "
6002018,6002713,"[0.5,1)     "
6002018,6002714,"[0.5,1)     "
6002023,6002024,"[0.5,1)     "
6002023,6002025,"[0.5,1)     "
6002023,6002717,"[0.5,1)     "
6002023,6002718,"[0.5,1)     "
6002027,6002028,"[0.5,1)     "
6002027,6002116,"[0.5,1)     "
6002027,6002721,"[0.5,1)     "
6002027,6002722,"[0.5,1)     "
6002030,6002031,"[0.5,1)     "
6002030,6002724,"[0.5,1)     "
6002030,6002725,"[0.5,1)     "
6002034,6002035,"[0.5,1)     "
6002034,6002036,"[0.5,1)     "
6002034,6002037,"[0.5,1)     "
6002034,6002728,"[0.5,1)     "
6002034,6002729,"[0.5,1)     "
6002077,6002014,"[0.5,1)     "
6002077,6002032,"[0.5,1)     "
6002077,6002078,"[0.5,1)     "
6002077,6002763,"[0.5,1)     "
6002077,6002764,"[0.5,1)     "
6002733,6002043,"[0.5,1)     "
6002739,6002048,"[0.5,1)     "
6002053,6002054,"[0.5,1)     "
6002053,6002744,"[0.5,1)     "
6002053,6002745,"[0.5,1)     "
6002056,6002057,"[0.5,1)     "
6002056,6002058,"[0.5,1)     "
6002056,6002374,"[0.5,1)     "
6002056,6002481,"[0.5,1)     "
6002056,6002482,"[0.5,1)     "
6002056,6002483,"[0.5,1)     "
6002060,6002022,"[0.5,1)     "
6002060,6002061,"[0.5,1)     "
6002060,6002063,"[0.5,1)     "
6002060,6002257,"[0.5,1)     "
6002060,6002715,"[0.5,1)     "
6002060,6002716,"[0.5,1)     "
6002062,6002065,"[0.5,1)     "
6002062,6002066,"[0.5,1)     "
6002062,6002749,"[0.5,1)     "
6002062,6002750,"[0.5,1)     "
6002064,6002067,"[0.5,1)     "
6002064,6002751,"[0.5,1)     "
6002064,6002752,"[0.5,1)     "
6002070,6002069,"[0.5,1)     "
6002070,6002071,"[0.5,1)     "
6002070,6002072,"[0.5,1)     "
6002070,6002757,"[0.5,1)     "
6002757,6002070,"[0.5,1)     "
6002760,6002074,"[0.5,1)     "
6002073,6002075,"[0.5,1)     "
6002073,6002758,"[0.5,1)     "
6002073,6002759,"[0.5,1)     "
6002078,6002014,"[0.5,1)     "
6002078,6002032,"[0.5,1)     "
6002078,6002033,"[0.5,1)     "
6002078,6002077,"[0.5,1)     "
6002078,6002079,"[0.5,1)     "
6002078,6002080,"[0.5,1)     "
6002082,6002050,"[0.5,1)     "
6002082,6002083,"[0.5,1)     "
6002082,6002245,"[0.5,1)     "
6002082,6002742,"[0.5,1)     "
6002085,6002086,"[0.5,1)     "
6002085,6002088,"[0.5,1)     "
6002085,6002769,"[0.5,1)     "
6002085,6002770,"[0.5,1)     "
6002087,6002089,"[0.5,1)     "
6002087,6002090,"[0.5,1)     "
6002087,6002091,"[0.5,1)     "
6002087,6002771,"[0.5,1)     "
6002087,6002772,"[0.5,1)     "
6002093,6002094,"[0.5,1)     "
6002093,6002095,"[0.5,1)     "
6002093,6002411,"[0.5,1)     "
6002093,6002412,"[0.5,1)     "
6002093,6002416,"[0.5,1)     "
6002093,6002775,"[0.5,1)     "
6002777,6002097,"[0.5,1)     "
6002777,6002098,"[0.5,1)     "
6002100,6002101,"[0.5,1)     "
6002100,6002102,"[0.5,1)     "
6002100,6002779,"[0.5,1)     "
6002100,6002780,"[0.5,1)     "
6002104,6002105,"[0.5,1)     "
6002104,6002107,"[0.5,1)     "
6002104,6002781,"[0.5,1)     "
6002104,6002782,"[0.5,1)     "
6002106,6002783,"[0.5,1)     "
6002106,6002784,"[0.5,1)     "
6002787,6002109,"[0.5,1)     "
6002787,6002438,"[0.5,1)     "
6002110,6002111,"[0.5,1)     "
6002110,6002112,"[0.5,1)     "
6002110,6002788,"[0.5,1)     "
6002110,6002789,"[0.5,1)     "
6002114,6002115,"[0.5,1)     "
6002114,6002790,"[0.5,1)     "
6002114,6002791,"[0.5,1)     "
6002792,6002117,"[0.5,1)     "
6002792,6002184,"[0.5,1)     "
6002118,6002119,"[0.5,1)     "
6002118,6002120,"[0.5,1)     "
6002118,6002121,"[0.5,1)     "
6002118,6002793,"[0.5,1)     "
6002118,6002794,"[0.5,1)     "
6002122,6002059,"[0.5,1)     "
6002122,6002123,"[0.5,1)     "
6002122,6002188,"[0.5,1)     "
6002122,6002189,"[0.5,1)     "
6002122,6002748,"[0.5,1)     "
6002797,6002125,"[0.5,1)     "
6002797,6002126,"[0.5,1)     "
6002797,6002365,"[0.5,1)     "
6002127,6002128,"[0.5,1)     "
6002127,6002129,"[0.5,1)     "
6002127,6002798,"[0.5,1)     "
6002127,6002799,"[0.5,1)     "
6002131,6002132,"[0.5,1)     "
6002131,6002133,"[0.5,1)     "
6002131,6002325,"[0.5,1)     "
6002131,6002404,"[0.5,1)     "
6002131,6002800,"[0.5,1)     "
6002131,6002801,"[0.5,1)     "
6002135,6002136,"[0.5,1)     "
6002135,6002287,"[0.5,1)     "
6002135,6002806,"[0.5,1)     "
6002135,6002807,"[0.5,1)     "
6002137,6002138,"[0.5,1)     "
6002137,6002808,"[0.5,1)     "
6002137,6002809,"[0.5,1)     "
6002812,6002142,"[0.5,1)     "
6002743,6002052,"[0.5,1)     "
6002743,6002139,"[0.5,1)     "
6002743,6002141,"[0.5,1)     "
6002743,6002143,"[0.5,1)     "
6002743,6002144,"[0.5,1)     "
6002743,6002274,"[0.5,1)     "
6002723,6002029,"[0.5,1)     "
6002723,6002146,"[0.5,1)     "
6002723,6002201,"[0.5,1)     "
6002723,6002409,"[0.5,1)     "
6002147,6002148,"[0.5,1)     "
6002147,6002149,"[0.5,1)     "
6002147,6002815,"[0.5,1)     "
6002147,6002816,"[0.5,1)     "
6002151,6002152,"[0.5,1)     "
6002151,6002818,"[0.5,1)     "
6002151,6002819,"[0.5,1)     "
6002155,6002156,"[0.5,1)     "
6002155,6002158,"[0.5,1)     "
6002155,6002822,"[0.5,1)     "
6002155,6002823,"[0.5,1)     "
6002712,6002017,"[0.5,1)     "
6002712,6002153,"[0.5,1)     "
6002712,6002427,"[0.5,1)     "
6002712,6002482,"[0.5,1)     "
6002712,6002489,"[0.5,1)     "
6002157,6002159,"[0.5,1)     "
6002157,6002160,"[0.5,1)     "
6002157,6003104,"[0.5,1)     "
6002157,6003105,"[0.5,1)     "
6002164,6002047,"[0.5,1)     "
6002164,6002163,"[0.5,1)     "
6002164,6002165,"[0.5,1)     "
6002164,6002738,"[0.5,1)     "
6002738,6002047,"[0.5,1)     "
6002738,6002164,"[0.5,1)     "
6002167,6002168,"[0.5,1)     "
6002167,6002169,"[0.5,1)     "
6002167,6002170,"[0.5,1)     "
6002167,6002308,"[0.5,1)     "
6002167,6002312,"[0.5,1)     "
6002167,6002346,"[0.5,1)     "
6002167,6002347,"[0.5,1)     "
6002167,6002351,"[0.5,1)     "
6002167,6002830,"[0.5,1)     "
6002172,6002173,"[0.5,1)     "
6002172,6002174,"[0.5,1)     "
6002172,6002832,"[0.5,1)     "
6002172,6002833,"[0.5,1)     "
6002177,6002176,"[0.5,1)     "
6002177,6002178,"[0.5,1)     "
6002177,6002179,"[0.5,1)     "
6002177,6002838,"[0.5,1)     "
6002840,6002181,"[0.5,1)     "
6002840,6002182,"[0.5,1)     "
6002841,6002183,"[0.5,1)     "
6002185,6002186,"[0.5,1)     "
6002185,6002842,"[0.5,1)     "
6002185,6002843,"[0.5,1)     "
6002189,6002059,"[0.5,1)     "
6002189,6002122,"[0.5,1)     "
6002189,6002188,"[0.5,1)     "
6002189,6002190,"[0.5,1)     "
6002189,6002748,"[0.5,1)     "
6002748,6002059,"[0.5,1)     "
6002748,6002122,"[0.5,1)     "
6002748,6002189,"[0.5,1)     "
6002192,6002502,"[0.5,1)     "
6002192,6002850,"[0.5,1)     "
6002192,6002851,"[0.5,1)     "
6002195,6002197,"[0.5,1)     "
6002195,6002198,"[0.5,1)     "
6002195,6002199,"[0.5,1)     "
6002195,6002200,"[0.5,1)     "
6002195,6002855,"[0.5,1)     "
6002195,6002856,"[0.5,1)     "
6002852,6002193,"[0.5,1)     "
6002852,6002196,"[0.5,1)     "
6002852,6002540,"[0.5,1)     "
6002202,6002203,"[0.5,1)     "
